Mon Oct 21 02:08:14 +0000 2019,mauriciomacri,No solo vamos a dar vuelta esta elección. Vamos a dar vuelta la historia de la Argentina. #MacriPresidente,41027,10412
Mon Oct 21 02:07:29 +0000 2019,mauriciomacri,"Habrán visto que en las últimas semanas el kirchnerismo volvió a ponerse agresivo. Y es por lo que están haciendo ustedes. Cientos de miles de argentinos marchando con alegría, en paz, con libertad, convencidos de que con corazón y con fuerza vamos a dar vuelta esta historia.",36935,10220
Mon Oct 21 01:49:27 +0000 2019,mauriciomacri,"Es increíble que crean que nos olvidamos de que nos mintieron 12 años, que entregaron el país destruido en su economía y que lo infectaron de narcotráfico. #MacriPresidente #DebateAR2019",18301,6243
Mon Oct 21 01:46:30 +0000 2019,mauriciomacri,Aguantar la agresividad kirchnerista es duro pero aguantar que digan que ellos son los que saben es imposible.,84206,17417
Mon Oct 21 01:38:28 +0000 2019,mauriciomacri,"Fuimos con kilómetros de pavimento para sacar la gente del barro y para que puede ir a trabajar, al colegio. Fuimos a los barrios para echar al narcotráfico y devolver la libertad. Fuimos con los espacios de primera infancia para que los chicos tengan igualdad de oportunidades.",11322,3531
Mon Oct 21 01:35:25 +0000 2019,mauriciomacri,"Ellos siempre han usado los pobres, siempre han hecho clientelismo. Esta semana vimos imágenes de tristeza en La Matanza. 35 años gobernando La Matanza y no pudieron hacer UNA obra. #MacriPresidente #DebateAR2019",18894,7008
Mon Oct 21 01:30:02 +0000 2019,mauriciomacri,Es indignante escucharlos hablar de pobreza. No les creo nada. Gobernaron 24 de los últimos 30 años y la única idea genial que tuvieron fue ocultarla. #MacriPresidente #DebateAR2019,33482,11086
Mon Oct 21 01:26:47 +0000 2019,mauriciomacri,"Esta semana quedó claro que el kirchnerismo y Alberto Fernández son lo mismo. Creo que Alberto Fernández dijo la primera vez una verdad en toda la campaña: ""Cristina y yo somos lo mismo"". #MacriPresidente #DebateAR2019",13760,4949
Mon Oct 21 01:23:42 +0000 2019,mauriciomacri,"Lo único que reconoce Alberto Fernández de nuestro gobierno es haber normalizado el INDEC. Qué paradoja, porque él fue el que firmó el primer decreto interviniéndolo. #MacriPresidente #DebateAR2019",12274,4483
Mon Oct 21 01:21:15 +0000 2019,mauriciomacri,El autoritarismo destruye la posibilidad de crecer. #MacriPresidente #DebateAR2019,6440,2110
Mon Oct 21 01:20:24 +0000 2019,mauriciomacri,"Son tantas las diferencias que tenemos, que ellos no aceptan, no creen, no ven, que Maduro es un dictador. Eso ya marca una enorme diferencia entre nuestra visión de la democracia y la visión de ellos. #MacriPresidente #DebateAR2019",11232,4185
Mon Oct 21 01:19:19 +0000 2019,mauriciomacri,"Hice 300 mil kilómetros recorriendo el país como presidente, porque creo en lo que estoy haciendo. Creo de verdad que el futuro de la Argentina pasa por el desarrollo federal de este país. #MacriPresidente #DebateAR2019",9495,3032
Mon Oct 21 01:18:09 +0000 2019,mauriciomacri,Nosotros de verdad creemos en el federalismo. Desde el primer día trabajé codo a codo con todos los gobernadores independientemente de su pertenencia política y les dimos más recursos #MacriPresidente #DebateAR2019,6219,2150
Mon Oct 21 01:17:30 +0000 2019,mauriciomacri,"Ahora el kirchnerismo habla de federalismo, después de prepotear a propios y ajenos con látigo y chequera para tenerlos todos disciplinaditos, gobernadores y diputados. #MacriPresidente #DebateAR2019",8707,3197
Mon Oct 21 00:58:35 +0000 2019,mauriciomacri,"Es difícil creer que usted no vio nada. Los departamentos de Muñoz, las valijas de Antonini Wilson, los bolsos de López. La efedrina. Los vio Lavagna del otro lado de la calle y usted que estaba en la oficina de al lado dice que hubo ""un descuido ético"" de Néstor y Cristina.",51650,16456
Mon Oct 21 00:51:28 +0000 2019,mauriciomacri,"Dimos vuelta la energía después de la peor gestión energética de la historia, que nos dejó sin gas ni petróleo y con cortes todos los veranos. Hoy tenemos Vaca Muerta relanzado, energías renovables que llegan a abastecer el 10% de la demanda y redujimos los cortes en un 40%",12450,4167
Mon Oct 21 00:47:39 +0000 2019,mauriciomacri,"En la obra pública encontramos una matriz de corrupción. Se robaban la plata de las obras. No lo digo yo, lo dicen los jueces que condenaron a De Vido, Jaime y López. Lo dijo Lavagna, que renunció denunciándolo. Fernández se quedó gobernando 3 años más y se fue sin denunciar nada",15774,6026
Mon Oct 21 00:41:12 +0000 2019,mauriciomacri,Por el precio de una autopista kirchnerista nosotros hacemos dos. #MacriPresidente #DebateAR2019,28542,8634
Mon Oct 21 00:29:05 +0000 2019,mauriciomacri,"Nosotros estamos con las víctimas del delito. Nosotros apoyamos las fuerzas de seguridad. Nosotros combatimos las mafias, desde las barras bravas hasta el narcotráfico. Esto es lo que hicimos estos 4 años y lo vamos a seguir haciendo. #MacriPresidente",9402,3298
Mon Oct 21 00:27:00 +0000 2019,mauriciomacri,"Cuando Alberto Fernández fue jefe de gabinete, llegamos a importar 20.000 kilos de efedrina por año. Esos 20 mil kilos sirvieron para producir droga y transformarnos en productores del narcotráfico internacional. Nosotros no transamos con la droga. #MacriPresidente",18992,7172
Mon Oct 21 00:24:50 +0000 2019,mauriciomacri,"En este tema, como en muchos otros, somos distintos. Ellos abandonan a las víctimas del delito, alientan las barras bravas, menosprecian las fuerzas de seguridad, descuidan las fronteras. Esa es la política de seguridad del kirchnerismo. No van a cambiar. #MacriPresidente",8647,3221
Mon Oct 21 00:07:37 +0000 2019,mauriciomacri,"Yo siempre he sido coherente con las ideas que defiendo. Ustedes saben lo que pienso, lo que hice y lo que voy a hacer. No cambio para acomodarme. Y tengo un compañero de fórmula que siempre da la cara. #MacriPresidente #DebateAR2019",9323,3090
Mon Oct 21 00:06:55 +0000 2019,mauriciomacri,Este debate tiene que servir para que todos podamos elegir en qué tipo de país queremos vivir. No se elige solo el presidente. Se elige en qué sociedad vamos a vivir con nuestras familias. #MacriPresidente #DebateAR2019,9620,3324
Mon Oct 21 00:01:50 +0000 2019,mauriciomacri,Acompañame en el debate con el hashtag #MacriPresidente #DebateAR2019,9794,2983
Sun Oct 20 23:18:05 +0000 2019,mauriciomacri,Nos declaramos rebeldes. https://t.co/kthq54WoCN,17461,5737
Sun Oct 20 00:08:22 +0000 2019,mauriciomacri,No aceptemos que quienes destruyeron el país ahora nos digan que son ellos los que saben. https://t.co/Php2rzN4To,24476,8432
Sat Oct 19 23:54:34 +0000 2019,mauriciomacri,#SíSePuede #19o https://t.co/kqCYpRCVQb,9547,2233
Sat Oct 19 23:31:53 +0000 2019,mauriciomacri,Supimos conseguir. https://t.co/UuD6tVT0hB,36501,9760
Sat Oct 19 22:49:02 +0000 2019,mauriciomacri,¿Creemos que la honestidad es importante?,4308,1982
Sat Oct 19 22:27:58 +0000 2019,mauriciomacri,https://t.co/Re3J3m3sid,13481,3317
Sat Oct 19 21:59:40 +0000 2019,mauriciomacri,#19o #SíSePuede https://t.co/IEVxbpHSe7,27622,7490
Sat Oct 19 21:12:06 +0000 2019,mauriciomacri,A cuadras del Obelisco. Sí se puede!!!!,11280,1729
Sat Oct 19 20:49:42 +0000 2019,mauriciomacri,Yendo. #19o #SíSePuede https://t.co/trfqqFVhhy,18414,4289
Sat Oct 19 20:39:07 +0000 2019,mauriciomacri,AHORA EN EL OBELISCO #19o #SíSePuede https://t.co/l5xjzPC1kZ,10301,4094
Sat Oct 19 20:33:15 +0000 2019,mauriciomacri,Multitudinario #19o. #SíSePuede https://t.co/DJWofhRr5t,18757,5281
Sat Oct 19 20:07:08 +0000 2019,mauriciomacri,Ahora en el Obelisco #19o #SíSePuede https://t.co/BN7aCOlNhQ,13715,3605
Sat Oct 19 14:22:54 +0000 2019,mauriciomacri,LLEGÓ EL DÍA!!! Nos vemos a las 17:30 en el Obelisco!!!  #SíSePuede  #19o https://t.co/FRIciucfIx,20558,6828
Fri Oct 18 21:21:16 +0000 2019,mauriciomacri,En vivo desde Corrientes: La Marcha del #SíSePuede https://t.co/CBbJ6u9R3Y,9246,3388
Fri Oct 18 20:48:18 +0000 2019,mauriciomacri,Quiero aclarar algo sobre la propuesta de hoy. Nuestro objetivo es combatir el comercio y tráfico ilícito de armas de fuego. De ninguna manera pensamos restringir los derechos de los legítimos usuarios de armas que cumplen con la ley y sus reglamentaciones particulares.,15277,4153
Fri Oct 18 15:22:45 +0000 2019,mauriciomacri,VAMOS A PROHIBIR COMPLETAMENTE LAS ARMAS DE GUERRA. Hoy la ley permite comprar armas capaces de atravesar chalecos antibalas y puertas blindadas. Esto solo beneficia a las mafias y a los delincuentes. Vamos a prohibirlas por completo. #PropuestasNuevaEtapa,17283,4539
Fri Oct 18 02:41:38 +0000 2019,mauriciomacri,Vamos Chaco!!! Gracias por salir hoy a la calle. #SíSePuede https://t.co/KrRzZ7cUpg,13726,3468
Fri Oct 18 00:31:12 +0000 2019,mauriciomacri,Estos son los lugares donde vamos a estar la semana que viene con la Marcha del #SíSePuede. Antes nos vemos el sábado en el Obelisco a las 17:30 🇦🇷 https://t.co/T1zEBbh16O,6416,2983
Thu Oct 17 22:47:14 +0000 2019,mauriciomacri,En vivo desde Sáenz Peña: La Marcha del #SíSePuede https://t.co/OBeBT5q5Lu,9482,3266
Thu Oct 17 16:49:02 +0000 2019,mauriciomacri,"MÁS AUTOPISTAS, METROBUSES, TRENES y AVIONES. Para viajar más seguros, crecer e impulsar el turismo necesitamos infraestructura de calidad. También vamos a hacer que transportar la producción sea más fácil y económico, para potenciar las economías regionales #PropuestasNuevaEtapa",8505,2652
Thu Oct 17 16:19:27 +0000 2019,mauriciomacri,https://t.co/1NnjYaUCmB,6893,2436
Wed Oct 16 23:50:27 +0000 2019,mauriciomacri,Impresionante Carlos Paz! Gracias Córdoba!! https://t.co/KFto845Z0B,18856,5114
Wed Oct 16 22:05:59 +0000 2019,mauriciomacri,En vivo desde Villa Carlos Paz: La Marcha del #SíSePuede https://t.co/mFbaohxBFj,8257,2819
Wed Oct 16 21:23:21 +0000 2019,mauriciomacri,Este sábado vamos todos al Obelisco. ¿Desde dónde venís? https://t.co/Thh09Adi0T,14982,4619
