Wed Nov 06 23:08:37 +0000 2019,alferdez,Visité las oficinas de la empresa argentina @Globant en Ciudad de México y conversé por videoconferencia con 14 sedes que la firma tiene en el mundo.   Tienen mi compromiso de que voy a seguir apoyando a las empresas nacionales y a la industria del software. https://t.co/91MOb02ObZ,4919,1027
Wed Nov 06 21:48:01 +0000 2019,alferdez,Gracias @Globant por seguir confiando en Argentina. Un modelo empresarial que nos enorgullece. https://t.co/o1P0FoGtY5,5601,1243
Wed Nov 06 13:38:48 +0000 2019,alferdez,"Un placer haber podido reencontrarme con @MashiRafael, expresidente de Ecuador. Juntos compartimos una visión común sobre los desafíos que tiene nuestro continente por delante. Gracias, Rafael, por tu calidez de siempre. https://t.co/aukcv14HIV",18716,5398
Wed Nov 06 00:24:37 +0000 2019,alferdez,EN VIVO | Desde México - Conferencia Magistral en la UNAM. https://t.co/2Com2QHNDs,8250,3041
Tue Nov 05 13:42:57 +0000 2019,alferdez,Ayer me reuní con Carlos Slim y otros empresarios mexicanos que tienen inversiones en Argentina. Les anticipé la situación crítica que deja el macrismo y nuestra decisión de revertir ese cuadro.   Todos me expresaron su confianza y su compromiso de seguir invirtiendo en el país. https://t.co/xIt1IVIyfI,13941,2735
Tue Nov 05 02:30:15 +0000 2019,alferdez,Con el presidente @lopezobrador_ compartimos la misma visión sobre los desafíos que América Latina enfrenta. Ambos valoramos la institucionalidad y la democracia tanto como la igualdad y la equidad.  Le agradezco su generosidad y compromiso. Tenemos muchas cosas por hacer juntos. https://t.co/o1TIi9Qbnu,11417,2745
Mon Nov 04 21:47:05 +0000 2019,alferdez,EN VIVO | conferencia de prensa desde México https://t.co/18O07xbF8P,7728,2527
Sat Nov 02 22:24:15 +0000 2019,alferdez,"En una sociedad que nos educó para la vergüenza, ser libres es la mejor respuesta.   Vamos a construir una Argentina con más derechos, en la que reinen el amor y la igualdad. Vamos a construir una Argentina para todos, todas y todes.  #Orgullo https://t.co/ocibpdPBhj",80875,17220
Sat Nov 02 01:35:37 +0000 2019,alferdez,"Recibí el llamado de @realDonaldTrump, que me comunicó que instruyó al FMI para que trabajemos juntos para resolver el problema de nuestra deuda.  Le agradecí por su importante gesto y le transmití mi intención de mantener una relación madura y cordial con los Estados Unidos.",52942,6528
Sat Nov 02 01:25:43 +0000 2019,alferdez,"Agradezco a la canciller de Alemania, Angela Merkel, por sus palabras. Ansío que podamos potenciar la sociedad no solo entre nuestros países sino entre el Mercosur y la Unión Europea, siempre garantizando la protección de los sectores más vulnerables. https://t.co/MVumnyanb6",11546,2074
